CommitId;RefactoringType;RefactoringDetail
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Return Type;Change Return Type	Observable<T> to Observable<EntityDocument<T>> in method public get(id String, entityClass Class<T>) : Observable<EntityDocument<T>> in class com.couchbase.client.java.repository.AsyncRepository
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Rename Parameter;Rename Parameter	documentClass : Class<T> to entityClass : Class<T> in method public get(id String, entityClass Class<T>) : Observable<EntityDocument<T>> in class com.couchbase.client.java.repository.AsyncRepository
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Return Type;Change Return Type	Observable<T> to Observable<EntityDocument<T>> in method public get(id String, entityClass Class<T>) : Observable<EntityDocument<T>> in class com.couchbase.client.java.repository.CouchbaseAsyncRepository
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Rename Parameter;Rename Parameter	documentClass : Class<T> to entityClass : Class<T> in method public get(id String, entityClass Class<T>) : Observable<EntityDocument<T>> in class com.couchbase.client.java.repository.CouchbaseAsyncRepository
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Return Type;Change Return Type	T to EntityDocument<T> in method public get(id String, entityClass Class<T>) : EntityDocument<T> in class com.couchbase.client.java.repository.CouchbaseRepository
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Return Type;Change Return Type	T to EntityDocument<T> in method public get(id String, entityClass Class<T>, timeout long, timeUnit TimeUnit) : EntityDocument<T> in class com.couchbase.client.java.repository.CouchbaseRepository
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Return Type;Change Return Type	T to EntityDocument<T> in method public upsert(document EntityDocument<T>) : EntityDocument<T> in class com.couchbase.client.java.repository.CouchbaseRepository
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Parameter Type;Change Parameter Type	document : T to document : EntityDocument<T> in method public upsert(document EntityDocument<T>) : EntityDocument<T> in class com.couchbase.client.java.repository.CouchbaseRepository
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Return Type;Change Return Type	T to EntityDocument<T> in method public upsert(document EntityDocument<T>, timeout long, timeUnit TimeUnit) : EntityDocument<T> in class com.couchbase.client.java.repository.CouchbaseRepository
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Parameter Type;Change Parameter Type	document : T to document : EntityDocument<T> in method public upsert(document EntityDocument<T>, timeout long, timeUnit TimeUnit) : EntityDocument<T> in class com.couchbase.client.java.repository.CouchbaseRepository
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Return Type;Change Return Type	T to EntityDocument<T> in method public get(id String, entityClass Class<T>) : EntityDocument<T> in class com.couchbase.client.java.repository.Repository
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Return Type;Change Return Type	T to EntityDocument<T> in method public get(id String, entityClass Class<T>, timeout long, timeUnit TimeUnit) : EntityDocument<T> in class com.couchbase.client.java.repository.Repository
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Return Type;Change Return Type	T to EntityDocument<T> in method public toEntity(source JsonDocument, clazz Class<T>) : EntityDocument<T> in class com.couchbase.client.java.repository.mapping.DefaultEntityConverter
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Rename Parameter;Rename Parameter	document : Object to source : EntityDocument<Object> in method public fromEntity(source EntityDocument<Object>) : JsonDocument in class com.couchbase.client.java.repository.mapping.DefaultEntityConverter
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Parameter Type;Change Parameter Type	document : Object to source : EntityDocument<Object> in method public fromEntity(source EntityDocument<Object>) : JsonDocument in class com.couchbase.client.java.repository.mapping.DefaultEntityConverter
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Return Type;Change Return Type	T to EntityDocument<T> in method public toEntity(source D, clazz Class<T>) : EntityDocument<T> in class com.couchbase.client.java.repository.mapping.EntityConverter
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Return Type;Change Return Type	T to EntityDocument<T> in method public upsert(document EntityDocument<T>) : EntityDocument<T> in class com.couchbase.client.java.repository.Repository
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Parameter Type;Change Parameter Type	document : T to document : EntityDocument<T> in method public upsert(document EntityDocument<T>) : EntityDocument<T> in class com.couchbase.client.java.repository.Repository
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Return Type;Change Return Type	T to EntityDocument<T> in method public upsert(document EntityDocument<T>, timeout long, timeUnit TimeUnit) : EntityDocument<T> in class com.couchbase.client.java.repository.Repository
7e06dbf3709f6038725a4e696fa7c20fb18959d1;Change Parameter Type;Change Parameter Type	document : T to document : EntityDocument<T> in method public upsert(document EntityDocument<T>, timeout long, timeUnit TimeUnit) : EntityDocument<T> in class com.couchbase.client.java.repository.Repository
a576d51127975a9e069098f1347d8f682a182bd9;Change Return Type;Change Return Type	UsingPath to UsingWithPath in method public on(namespace String, keyspace String) : UsingWithPath in class com.couchbase.client.java.query.dsl.path.index.DefaultOnPrimaryPath
a576d51127975a9e069098f1347d8f682a182bd9;Change Return Type;Change Return Type	UsingPath to UsingWithPath in method public on(keyspace String) : UsingWithPath in class com.couchbase.client.java.query.dsl.path.index.DefaultOnPrimaryPath
a576d51127975a9e069098f1347d8f682a182bd9;Change Return Type;Change Return Type	WithPath to Statement in method public using(indexType IndexType) : Statement in class com.couchbase.client.java.query.dsl.path.index.DefaultUsingPath
a576d51127975a9e069098f1347d8f682a182bd9;Rename Parameter;Rename Parameter	type : IndexType to indexType : IndexType in method public using(indexType IndexType) : Statement in class com.couchbase.client.java.query.dsl.path.index.DefaultUsingPath
a576d51127975a9e069098f1347d8f682a182bd9;Change Return Type;Change Return Type	UsingPath to UsingWithPath in method public on(keyspace String) : UsingWithPath in class com.couchbase.client.java.query.dsl.path.index.OnPrimaryPath
a576d51127975a9e069098f1347d8f682a182bd9;Change Return Type;Change Return Type	UsingPath to UsingWithPath in method public on(namespace String, keyspace String) : UsingWithPath in class com.couchbase.client.java.query.dsl.path.index.OnPrimaryPath
a576d51127975a9e069098f1347d8f682a182bd9;Change Return Type;Change Return Type	WithPath to Statement in method public using(indexType IndexType) : Statement in class com.couchbase.client.java.query.dsl.path.index.UsingPath
a576d51127975a9e069098f1347d8f682a182bd9;Rename Parameter;Rename Parameter	type : IndexType to indexType : IndexType in method public using(indexType IndexType) : Statement in class com.couchbase.client.java.query.dsl.path.index.UsingPath
a576d51127975a9e069098f1347d8f682a182bd9;Change Variable Type;Change Variable Type	idx2 : UsingPath to idx2 : UsingWithPath in method public testCreatePrimaryIndex() : void in class com.couchbase.client.java.query.IndexDslTest
0896e44936c3bb26376b5bf1cafe7efd3282a996;Move And Rename Class;Move And Rename Class	com.couchbase.client.java.query.dsl.Functions moved and renamed to com.couchbase.client.java.query.dsl.functions.NumberFunctions
0896e44936c3bb26376b5bf1cafe7efd3282a996;Rename Parameter;Rename Parameter	keys : String... to key : String in method public onKeys(key String) : LetPath in class com.couchbase.client.java.query.dsl.path.DefaultKeysPath
0896e44936c3bb26376b5bf1cafe7efd3282a996;Change Parameter Type;Change Parameter Type	keys : String... to key : String in method public onKeys(key String) : LetPath in class com.couchbase.client.java.query.dsl.path.DefaultKeysPath
0896e44936c3bb26376b5bf1cafe7efd3282a996;Rename Method;Rename Method	public useKeys(keys String...) : LetPath renamed to public useKeysValues(keys String...) : LetPath in class com.couchbase.client.java.query.dsl.path.DefaultKeysPath
0896e44936c3bb26376b5bf1cafe7efd3282a996;Extract Method;Extract Method	public useKeys(key String) : LetPath extracted from public useKeys(keys String...) : LetPath in class com.couchbase.client.java.query.dsl.path.DefaultKeysPath
0896e44936c3bb26376b5bf1cafe7efd3282a996;Extract Method;Extract Method	public useKeys(key String) : LetPath extracted from public useKeys(keys String...) : LetPath in class com.couchbase.client.java.query.dsl.path.DefaultKeysPath
0896e44936c3bb26376b5bf1cafe7efd3282a996;Rename Parameter;Rename Parameter	keys : String... to keys : String... in method public useKeysValues(keys String...) : LetPath in class com.couchbase.client.java.query.dsl.path.DefaultKeysPath
0896e44936c3bb26376b5bf1cafe7efd3282a996;Rename Parameter;Rename Parameter	keys : String... to key : String in method public onKeys(key String) : LetPath in class com.couchbase.client.java.query.dsl.path.KeysPath
0896e44936c3bb26376b5bf1cafe7efd3282a996;Change Parameter Type;Change Parameter Type	keys : String... to key : String in method public onKeys(key String) : LetPath in class com.couchbase.client.java.query.dsl.path.KeysPath
0896e44936c3bb26376b5bf1cafe7efd3282a996;Rename Method;Rename Method	public useKeys(keys String...) : LetPath renamed to public useKeysValues(keys String...) : LetPath in class com.couchbase.client.java.query.dsl.path.KeysPath
9ceff1d24fa4313e8a3df8ebf87fd8eb540211cc;Change Attribute Type;Change Attribute Type	expression : String to expression : Expression in class com.couchbase.client.java.query.dsl.Sort
9ceff1d24fa4313e8a3df8ebf87fd8eb540211cc;Change Parameter Type;Change Parameter Type	expression : String to expression : Expression in method private Sort(expression Expression, ordering Order) in class com.couchbase.client.java.query.dsl.Sort
9ceff1d24fa4313e8a3df8ebf87fd8eb540211cc;Extract Method;Extract Method	public desc(expression Expression) : Sort extracted from public desc(expression String) : Sort in class com.couchbase.client.java.query.dsl.Sort
9ceff1d24fa4313e8a3df8ebf87fd8eb540211cc;Extract Method;Extract Method	public asc(expression Expression) : Sort extracted from public asc(expression String) : Sort in class com.couchbase.client.java.query.dsl.Sort
9ceff1d24fa4313e8a3df8ebf87fd8eb540211cc;Move Method;Move Method	public meta() : Expression from class com.couchbase.client.java.query.dsl.Functions to public meta(expression String) : Expression from class com.couchbase.client.java.query.dsl.functions.MetaFunctions
c9d21afb150404a50331566371736cc8c7bca7cc;Extract Method;Extract Method	private verifyId(entityMetadata EntityMetadata) : void extracted from public fromEntity(document Object) : JsonDocument in class com.couchbase.client.java.repository.mapping.DefaultEntityConverter
c9d21afb150404a50331566371736cc8c7bca7cc;Extract Method;Extract Method	private verifyId(entityMetadata EntityMetadata) : void extracted from public toEntity(source JsonDocument, clazz Class<T>) : T in class com.couchbase.client.java.repository.mapping.DefaultEntityConverter
bbe3f51d3b06e376e5489dc5574a76741d4e6efb;Change Variable Type;Change Variable Type	properties : EntityProperties to entityMetadata : EntityMetadata in method public fromEntity(document Object) : JsonDocument in class com.couchbase.client.java.repository.mapping.DefaultEntityConverter
bbe3f51d3b06e376e5489dc5574a76741d4e6efb;Change Variable Type;Change Variable Type	field : Field to propertyMetadata : PropertyMetadata in method public fromEntity(document Object) : JsonDocument in class com.couchbase.client.java.repository.mapping.DefaultEntityConverter
bbe3f51d3b06e376e5489dc5574a76741d4e6efb;Rename Variable;Rename Variable	properties : EntityProperties to entityMetadata : EntityMetadata in method public fromEntity(document Object) : JsonDocument in class com.couchbase.client.java.repository.mapping.DefaultEntityConverter
bbe3f51d3b06e376e5489dc5574a76741d4e6efb;Rename Variable;Rename Variable	field : Field to propertyMetadata : PropertyMetadata in method public fromEntity(document Object) : JsonDocument in class com.couchbase.client.java.repository.mapping.DefaultEntityConverter
bbe3f51d3b06e376e5489dc5574a76741d4e6efb;Change Variable Type;Change Variable Type	properties : EntityProperties to entityMetadata : EntityMetadata in method public toEntity(source JsonDocument, clazz Class<T>) : T in class com.couchbase.client.java.repository.mapping.DefaultEntityConverter
bbe3f51d3b06e376e5489dc5574a76741d4e6efb;Rename Variable;Rename Variable	properties : EntityProperties to entityMetadata : EntityMetadata in method public toEntity(source JsonDocument, clazz Class<T>) : T in class com.couchbase.client.java.repository.mapping.DefaultEntityConverter
007883b7db9565a9c41a265eff5cc66221c7b1d6;Change Variable Type;Change Variable Type	annotation : com.couchbase.client.java.repository.mapping.annotation.Field to annotation : com.couchbase.client.java.repository.annotation.Field in method public actualFieldPropertyName(field Field) : String in class com.couchbase.client.java.repository.mapping.ReflectionBasedEntityProperties
34f11dfa1b38d81c1ccbc42d279b3f22db233dcb;Rename Method;Rename Method	public keys(keys JsonArray) : LetPath renamed to public onKeys(keys JsonArray) : LetPath in class com.couchbase.client.java.query.dsl.path.DefaultKeysPath
